UNIQUE_ID,Date,Company,CapitalIQ_ID,ISIN,Ticker,Total_ESG_Score,Governance_Score,Social_Score,Environment_Score
100875272043374,20181001,Taiyo Nippon Sanso Corporation,IQ874474,JP3711600001,4091,52.88,52.04,52.38,53.83
100875272243374,20181001,"Nissin Foods Holdings Co., Ltd",IQ874476,JP3675600005,2897,49.94,58.74,41.21,53.63
100875272643374,20181001,Reckitt Benckiser Group PLC,IQ874480,GB00B24CGK77,RB,75.46,65.49,77.06,80.76
100875273043374,20181001,The Siam Commercial Bank Public Company Limited,IQ874484,TH0015010000,SCB,58.12,63.39,67.05,41.92
100875273143374,20181001,"Murata Manufacturing Co., Ltd.",IQ874485,JP3914400001,6981,66.23,58.85,64.67,72.2
100875273343374,20181001,State Bank of India,IQ874487,INE062A01020,500112,46.34,35.6,63.82,41.25
100875273743374,20181001,UCB SA,IQ874491,BE0003739530,UCB,58.25,58.72,52.21,68.56
100875273843374,20181001,Hang Lung Group Ltd.,IQ874492,HK0010000088,10,61.96,65.53,52.21,66.59
100875274143374,20181001,Fanuc Corporation,IQ874495,JP3802400006,6954,49.63,48.84,40.62,57.98
100875274243374,20181001,"Nippon Express Co., Ltd.",IQ874496,JP3729400006,9062,49.96,50.9,54.76,43.8
100875274343374,20181001,Saab AB (publ),IQ874497,SE0000112385,SAAB.B,70.99,75.5,63.25,74.86
100875274443374,20181001,Nippon Yusen Kabushiki Kaisha,IQ874498,JP3753000003,9101,56.93,62.85,53.63,56.46
100875275243374,20181001,SPIE SAS,IQ874506,FR0012757854,SPIE,59.3,61.08,61.71,54.28
100875275943374,20181001,Shimadzu Corporation,IQ874513,JP3357200009,7701,59.85,52,55.41,68.63
100875276243374,20181001,Tosoh Corporation,IQ874516,JP3595200001,4042,57.43,51.99,60.57,58.07
100875276543374,20181001,"MS&AD Insurance Group Holdings, Inc.",IQ874519,JP3890310000,8725,74.79,72.57,83.87,67.92
100875276643374,20181001,Trelleborg AB,IQ874520,SE0000114837,TREL.B,68.97,85.5,58.88,67.47
100875276843374,20181001,The Weir Group PLC,IQ874522,GB0009465807,WEIR,60.84,67.3,60.33,57.26
100875276943374,20181001,Schroders PLC,IQ874523,GB0002405495,SDR,62.98,62.48,66.09,60.28
100875277443374,20181001,"Sumitomo Metal Mining Co., Ltd.",IQ874528,JP3402600005,5713,63.91,63.4,61.18,67.39
100875277843374,20181001,"Ube Industries, Ltd.",IQ874532,JP3158800007,4208,53.2,42.5,53.12,59.95
100875278243374,20181001,Outokumpu Oyj,IQ874536,FI0009002422,OUT1V,70.98,77.6,59.36,79.52
100875278343374,20181001,"Galp Energia, SGPS, S.A.",IQ874537,PTGAL0AM0009,GALP,87.6,84.18,90.94,86.22
100875278443374,20181001,"Sumitomo Osaka Cement Co., Ltd.",IQ874538,JP3400900001,5232,46.33,49.65,46.63,44
100875278643374,20181001,Takeda Pharmaceutical Company Limited,IQ874540,JP3463000004,4502,65.47,57.28,60.62,84.03
101662364843374,20181001,Australian Agricultural Company Limited,IQ8745402,AU000000AAC9,AAC,52.78,62.3,55.28,43.11
100875280043374,20181001,Taisei Corporation,IQ874554,JP3443600006,1801,58.81,60.17,54.22,63.57
100875280843374,20181001,"Sumitomo Realty & Development Co., Ltd.",IQ874562,JP3409000001,8830,40.57,39.25,39.83,42.12
100875280943374,20181001,"Tokyo Electric Power Company Holdings, Incorporated",IQ874563,JP3585800000,9501,37.35,48.05,32.99,34.32
100875281343374,20181001,"Sekisui Chemical Co., Ltd.",IQ874567,JP3419400001,4204,65.13,57.7,60.5,75.74
100875281443374,20181001,UOL Group Limited,IQ874568,SG1S83002349,U14,55.17,52.57,43.77,65.7
100875281643374,20181001,Türkiye Is Bankasi Anonim Sirketi,IQ874570,TRAISCTR91N2,ISCTR,64.33,63.91,75.83,52.58
100875282143374,20181001,Alps Electric Co. Ltd.,IQ874575,JP3126400005,6770,57.76,52.3,51.31,66.81
100875282243374,20181001,PPB Group Berhad,IQ874576,MYL4065OO008,4065,46.86,57.79,44.78,41.43
100875282843374,20181001,FLSmidth & Co. A/S,IQ874582,DK0010234467,FLS,61.2,78,54.71,53.04
100875283043374,20181001,Spirax-Sarco Engineering PLC,IQ874584,GB00BWFGQN14,SPX,73.51,66.25,72.22,79.19
100875284143374,20181001,"Sumitomo Heavy Industries, Ltd.",IQ874595,JP3405400007,6302,52.54,51.9,42.39,61.79
100875284543374,20181001,Wacker Chemie AG,IQ874599,DE000WCH8881,WCH,78.13,66.77,84.79,79.41
100875284743374,20181001,Yapi ve Kredi Bankasi A.S.,IQ874601,TRAYKBNK91N6,YKBNK,74.97,65.08,83.14,78.75
100875285643374,20181001,Thai Airways International Public Company Limited,IQ874610,TH0245010002,THAI,54.98,65.85,56.91,45
100875285943374,20181001,The Foschini Group Limited,IQ874613,ZAE000148466,TFG,63.67,80.15,62.45,53.29
100875286043374,20181001,Empresas Copec S.A.,IQ874614,CLP7847L1080,COPEC,65.33,70.5,66.4,60.43
100875286643374,20181001,Great Portland Estates PLC,IQ874620,GB00BF5H9P87,GPOR,77.76,63.49,77.71,88.5
100875286743374,20181001,"Stanley Electric Co., Ltd.",IQ874621,JP3399400005,6923,59.83,53,53.64,71.8
100875287143374,20181001,Mizrahi Tefahot Bank Ltd.,IQ874625,IL0006954379,MZTF,55.02,52.1,58.97,54.5
100875287243374,20181001,"The Yokohama Rubber Co., Ltd.",IQ874626,JP3955800002,5101,62.6,53.9,56.68,75.57
100875287343374,20181001,"The Hachijuni Bank, Ltd.",IQ874627,JP3769000005,8359,54.76,44.47,64.46,57.42
100875287443374,20181001,Jyske Bank A/S,IQ874628,DK0010307958,JYSK,60.51,68.88,57.93,52.67
100875288043374,20181001,Erste Group Bank AG,IQ874634,AT0000652011,EBS,78.1,72.84,88.96,73.17
100875288743374,20181001,Astellas Pharma Inc.,IQ874641,JP3942400007,4503,73.85,77.8,64.67,85.65
100875289043374,20181001,"Toppan Printing Co., Ltd.",IQ874644,JP3629000005,7911,67.44,60.65,69.21,70.13
100875289643374,20181001,Swiss Re Ltd.,IQ874650,CH0126881561,SREN,77.87,80.62,70.48,82.25
100875289843374,20181001,Tata Motors Limited,IQ874652,INE155A01022,500570,67.04,75.2,53.46,71.56
100875290043374,20181001,Vallourec SA,IQ874654,FR0000120354,VK,69.04,64.15,78.4,63.93
100875290243374,20181001,"Mitsubishi Gas Chemical Company, Inc.",IQ874656,JP3896800004,4182,64.06,54.2,68.92,65.96
100875290343374,20181001,Beach Energy Limited,IQ874657,AU000000BPT9,BPT,65.11,71.12,73.18,51.6
100875290743374,20181001,Kasikornbank Public Company Limited,IQ874661,TH0016010009,KBANK,64.34,58.25,72.89,62.92
100875290843374,20181001,"Aeon Co., Ltd.",IQ874662,JP3388200002,8267,68.53,63.41,71.34,68.96
100875291743374,20181001,The Scottish Investment Trust PLC,IQ874671,GB0007826091,SCIN,49.18,53.1,57.51,35.32
100875292943374,20181001,"The Gunma Bank, Ltd.",IQ874683,JP3276400003,8334,51.24,46.13,64.46,43.58
100875293343374,20181001,Woolworths Group Limited,IQ874687,AU000000WOW2,WOW,64.69,78.61,53.42,67.64
100875293443374,20181001,Swiss Life Holding AG,IQ874688,CH0014852781,SLHN,54.72,54.97,57.46,51.5
100875294143374,20181001,Cathay Pacific Airways Limited,IQ874695,HK0293001514,293,59.67,58.64,65.16,54.14
100875294343374,20181001,"Daelim Industrial Co., Ltd.",IQ874697,KR7000210005,000210,49.21,58.54,42.71,48.54
100875295843374,20181001,"The Chiba Bank, Ltd.",IQ874712,JP3511800009,8331,49.89,46.43,63.42,39.83
100875296143374,20181001,Hypo Vorarlberg Bank AG,IQ874715,XS0276997235,,46.72,40.04,57.03,44.17
100875296743374,20181001,Maruichi Steel Tube Ltd.,IQ874721,JP3871200006,5463,46.73,42.7,41.9,55.14
100875296943374,20181001,Marks and Spencer Group plc,IQ874723,GB0031274896,MKS,75.1,87.97,67.4,74.71
100875297643374,20181001,IKB Deutsche Industriebank AG,IQ874730,DE000A2GSG24,,48.21,48.23,57.03,38.75
100875297843374,20181001,"Daido Steel Co., Ltd.",IQ874732,JP3491000000,5471,44.91,45.74,42.64,46.92
100875298143374,20181001,Land Securities Group PLC,IQ874735,GB00BYW0PQ60,LAND,81.99,75.02,85.79,84.37
100875298243374,20181001,AGL Energy Limited,IQ874736,AU000000AGL7,AGL,76.02,84.23,79.34,69.26
100875298643374,20181001,"Banco Popular Español, S.A.",IQ874740,ES0413790421,,70.06,62.87,73.4,75.58
100875300643374,20181001,Provident Financial PLC,IQ874760,GB00B1Z4ST84,PFG,69.15,64.05,83.26,60.53
100875301343374,20181001,Australian Pharmaceutical Industries Limited,IQ874767,AU000000API4,API,49.53,58.83,46.4,44
100875302243374,20181001,British American Tobacco Chile Operaciones S.A.,IQ874776,SUST022AEF61,,64.75,58.85,61.26,72.94
100875302443374,20181001,Aéroports de Paris SA,IQ874778,FR0010340141,ADP,75.84,71.75,76.32,78.21
100875302743374,20181001,Legal & General Group PLC,IQ874781,GB0005603997,LGEN,76.39,77.35,68.89,83.17
100875304343374,20181001,Meggitt PLC,IQ874797,GB0005758098,MGGT,63.09,63.39,53.32,72.59
100875304643374,20181001,Banco de Crédito e Inversiones,IQ874800,CLP321331116,BCI,60.74,57.65,72.81,51.75
100875304843374,20181001,Nisshin Seifun Group Inc.,IQ874802,JP3676800000,2002,51.47,48.1,50.26,55.25
100875305043374,20181001,Halma PLC,IQ874804,GB0004052071,HLMA,58.32,70.25,59.45,49.88
100875305143374,20181001,"Aisin Seiki Co., Ltd.",IQ874805,JP3102000001,7259,64.41,53.54,62.04,74.89
100875305343374,20181001,Telemar Norte Leste S.A.,IQ874807,USP9037HAL70,,63.41,75.35,52.93,69.17
100875305843374,20181001,Pick n Pay Stores Limited,IQ874812,ZAE000005443,PIK,67.61,60.99,66.04,74.14
100875306143374,20181001,Electrocomponents PLC,IQ874815,GB0003096442,ECM,56.55,68.3,51.16,53.93
100875306243374,20181001,Axel Springer SE,IQ874816,DE0005501357,SPR,67.2,69.94,66.15,66.55
100875307143374,20181001,Tiger Brands Limited,IQ874825,ZAE000071080,TBS,60.23,55.85,56.61,67.49
100875307443374,20181001,Hyundai Motor Company,IQ874828,KR7005380001,005380,47.01,49.9,38.08,51.36
100875307643374,20181001,British American Tobacco (Malaysia) Berhad,IQ874830,MYL4162OO003,4162,69.19,77.44,71.88,60.23
100875308043374,20181001,The Siam Cement Public Company Limited,IQ874834,TH0003010Z04,SCC,75.09,84.55,65.94,77.19
100875308243374,20181001,Larsen & Toubro Limited,IQ874836,INE018A01030,500510,76.82,66.33,76.44,87.79
100875308843374,20181001,Compagnie Générale des Etablissements Michelin,IQ874842,FR0000121261,ML,77.02,75.15,74.95,80.71
100875309043374,20181001,Deutsche Pfandbriefbank AG,IQ874844,DE0008019001,PBB,55.88,56.85,61.57,48.58
100875309743374,20181001,Hammerson PLC,IQ874851,GB0004065016,HMSO,79.08,73.92,71.84,88.38
100875310143374,20181001,Salzgitter AG,IQ874855,DE0006202005,SZG,51.02,53.61,50.57,49.69
100875310543374,20181001,Bank of Queensland Limited,IQ874859,AU000000BOQ8,BOQ,54.08,53.44,64.27,44
100875310743374,20181001,Hang Lung Properties Limited,IQ874861,HK0101000591,101,65.73,63.84,59.04,72.17
100875311043374,20181001,Safran SA,IQ874864,FR0000073272,SAF,64.94,62.22,67.38,64.82
100875311243374,20181001,Valiant Holding AG,IQ874866,CH0014786500,VATN,49.85,48.42,56.15,44.92
100875311943374,20181001,Uni-President Enterprises Corporation,IQ874873,TW0001216000,1216,61.76,52.17,64.54,65.43
100875312443374,20181001,Bobst Group S.A.,IQ874878,CH0012684657,BOBNN,49.38,56.45,50.71,43.81
100875313943374,20181001,NCC AB,IQ874893,SE0000117970,NCC.B,65.76,80.25,61.67,56.71
100875314043374,20181001,Gränges AB (publ),IQ874894,SE0006288015,GRNG,62.28,72.25,58.21,59.8
100875314543374,20181001,Metro Pacific Investments Corporation,IQ874899,PHY603051020,MPI,53.95,59.67,61.21,38.97
100875314843374,20181001,British Land Company Plc,IQ874902,GB0001367019,BLND,84.3,83.73,83.41,85.4
100875315543374,20181001,Metropolitan Bank & Trust Company,IQ874909,PHY6028G1361,MBT,43.57,43.51,53.77,32.75
100875318043374,20181001,YIT Oyj,IQ874934,FI0009800643,YIT,56.65,59,56.33,54.71
100875318643374,20181001,Transcontinental Inc.,IQ874940,CA8935781044,TCL.A,58.64,72,44.67,62.5
100875319043374,20181001,Tokyo Electron Limited,IQ874944,JP3571400005,8035,79.7,74.45,78.39,84.12
100875319643374,20181001,"Toyo Suisan Kaisha, Ltd.",IQ874950,JP3613000003,2875,48.13,49.53,42.71,53.31
100875321543374,20181001,N.V. Nederlandse Gasunie,IQ874969,XS1409382030,,67.17,75.45,66.54,62.98
100875321843374,20181001,Nitto Denko Corporation,IQ874972,JP3684000007,6988,66.97,56.36,67.07,73.52
100875322143374,20181001,Hap Seng Consolidated Berhad,IQ874975,MYL3034OO005,3034,48.78,56.6,46.74,45.69
100875322643374,20181001,"Toho Co., Ltd.",IQ874980,JP3598600009,9602,47.71,58.56,44.97,42.34
100875323243374,20181001,MISC Bhd,IQ874986,MYL3816OO005,3816,65.27,65.25,70.52,59.29
100875323443374,20181001,Amec Foster Wheeler Plc,IQ874988,SUST184F2770,,71.17,65.31,77.44,69.34
100875323843374,20181001,"IZUMI Co., Ltd.",IQ874992,JP3138400001,8273,46.32,49.75,48.96,40.86
100875323943374,20181001,ZEON Corporation,IQ874993,JP3725400000,4205,60.78,53.59,53.02,72.06
100875324043374,20181001,"Hitachi Chemical Company, Ltd.",IQ874994,JP3785000005,4217,63.77,51.14,56.78,77.76
100875325843374,20181001,Porsche Automobil Holding SE,IQ875012,DE000PAH0038,PAH3,55.24,33.5,68.28,58.63
100875326143374,20181001,Fisher & Paykel Healthcare Corporation Limited,IQ875015,NZFAPE0001S2,FPH,70.27,68.04,69.97,73.5
100875326343374,20181001,Berli Jucker Public Company Limited,IQ875017,TH0002010Z06,BJC,40.21,53.55,37.14,34.56
100875327043374,20181001,Heidelberger Druckmaschinen Aktiengesellschaft,IQ875024,DE0007314007,HDD,56.94,62,56.95,53.78
100875327343374,20181001,ALS Limited,IQ875027,AU000000ALQ6,ALQ,54.58,69.35,53.13,46.63
100875327543374,20181001,Lafarge Malaysia Bhd,IQ875029,MYL3794OO004,3794,54.11,65.15,55.97,45.59
100875329043374,20181001,Public Bank Berhad,IQ875044,MYL1295OO004,1295,52.63,50.18,68.68,38.58
100875329343374,20181001,Nagase & Co. Ltd.,IQ875047,JP3647800006,8012,56.77,62.9,49.99,60.14
100875333443374,20181001,Engro Corporation Limited,IQ875088,PK0012101017,ENGRO,53.23,61.04,50.27,50.94
100875333743374,20181001,Oil Search Limited,IQ875091,PG0008579883,OSH,78.06,91.94,77.45,68.84
100875334043374,20181001,Parkland Fuel Corporation,IQ875094,CA70137T1057,PKI,53.96,64.8,56.4,43.43
100875334743374,20181001,"Mitsui Fudosan Co., Ltd.",IQ875101,JP3893200000,8801,50.79,45.9,48.49,56.2
100875335143374,20181001,Canfor Corporation,IQ875105,CA1375761048,CFP,53.78,60.37,52.88,50.45
100875336643374,20181001,SNC-Lavalin Group Inc.,IQ875120,CA78460T1057,SNC,66.2,71.75,65.5,61.56
100875338743374,20181001,"SK Holdings Co. Ltd., prior to merger with SK C&C Co. Ltd.",IQ875141,KR6034732760,,47.1,58.6,39.65,46.44
100875338843374,20181001,Vattenfall AB,IQ875142,XS0422688019,,79.41,79.08,82.36,77.62
100875338943374,20181001,Hexagon AB,IQ875143,SE0000103699,HEXA.B,50.37,57.09,48.06,48.19
100875339743374,20181001,Ferguson PLC,IQ875151,JE00BFYFZP55,FERG,64.08,70.4,54.22,70.82
100875340843374,20181001,Panalpina World Transport Holding Ltd.,IQ875162,CH0002168083,PWTN,78.7,75.25,84.97,74
100875341043374,20181001,Hopewell Holdings Limited,IQ875164,HK0000051067,54,50.8,63.1,43.18,49.79
100875341943374,20181001,Ceconomy AG,IQ875173,DE0007257503,CEC,71.76,68.65,76.41,68.68
100875342943374,20181001,"The Shiga Bank, Ltd.",IQ875183,JP3347600003,8366,56.09,48.83,70.77,49.58
100875343743374,20181001,MTR Corporation Limited,IQ875191,HK0066009694,66,68.73,66.65,66.78,72.44
100875343843374,20181001,Kingfisher PLC,IQ875192,GB0033195214,KGF,77.7,70.25,75.71,85.29
100875344743374,20181001,Unione di Banche Italiane S.p.A.,IQ875201,IT0003487029,UBI,68.76,57.67,72.16,79.17
100875344843374,20181001,Murray & Roberts Holdings Ltd.,IQ875202,ZAE000073441,MUR,68.24,74.63,63.34,68.38
100875346143374,20181001,Landesbank Berlin AG,IQ875215,DE000A2AAPR6,,41.37,44.84,42.6,38.12
100875348543374,20181001,Perpetual Limited,IQ875239,AU000000PPT9,PPT,58.82,68.2,57.81,48.03
100875350643374,20181001,Norbord Inc.,IQ875260,CA65548P4033,OSB,48.94,64.1,40.91,46.5
100875351643374,20181001,Stockland Corporation Limited,IQ875270,AU000000SGP0,SGP,86.87,84.46,89.1,87.02
100875352343374,20181001,Norddeutsche Landesbank Girozentrale,IQ875277,DE000NLB8531,,65.98,61.67,70.61,66.5
100875352643374,20181001,Westfield Corp.,IQ875280,AU000000WFD0,WFD,59.31,54.39,57.31,64.52
100875353543374,20181001,Yamaha Corporation,IQ875289,JP3942600002,7951,61.7,58.55,55.38,71.17
100875354143374,20181001,Hochtief AG,IQ875295,DE0006070006,HOT,68.68,74.25,65.21,67.73
100875354343374,20181001,Centrais Elétricas Brasileiras S.A. - Eletrobras,IQ875297,BRELETACNPB7,ELET6,62.65,67.9,58.59,62.44
100875354843374,20181001,HOYA Corporation,IQ875302,JP3837800006,7741,52.8,57.75,46.94,57.4
100875355643374,20181001,Verbund AG,IQ875310,AT0000746409,VER,78.67,63.95,79.45,86.33
100875355743374,20181001,"The Iyo Bank, Ltd.",IQ875311,JP3149600003,8385,49.21,47,61.24,39.17
100875357343374,20181001,Power Financial Corporation,IQ875327,CA73927C1005,PWF,63.85,60.24,65.57,66.58
100875357443374,20181001,Helvetia Holding AG,IQ875328,CH0012271687,HELN,58.72,56.29,67.21,52.75
100875357543374,20181001,RHB Bank Berhad,IQ875329,MYL1066OO009,1066,51.08,54.3,60.12,37.33
100875358143374,20181001,Iluka Resources Limited,IQ875335,AU000000ILU1,ILU,62.36,77.12,57.04,57.9
100875358543374,20181001,F&C Global Smaller Companies PLC,IQ875339,GB0000175058,FCS,72.87,76.44,68.05,73.5
100875359043374,20181001,Alliance Financial Group Berhad,IQ875344,SUST9866DD63,,49.52,48.4,64.14,35.33
100875359743374,20181001,"Tobu Railway Co., Ltd.",IQ875351,JP3597800006,9001,48.44,56.1,42.31,49.97
100875359843374,20181001,Itaúsa - Investimentos Itaú S.A.,IQ875352,BRITSAACNPR7,ITSA4,53.87,52.85,62.83,45.58
100875360243374,20181001,"The Bank of Kyoto, Ltd.",IQ875356,JP3251200006,8369,49.57,46.67,64.46,37.33
100875361043374,20181001,"Shionogi & Co., Ltd.",IQ875364,JP3347200002,4507,57.99,58.4,49.02,73.66
100875361743374,20181001,Paramount Resources Ltd.,IQ875371,CA6993202069,POU,51.09,69.76,45.47,44.17
100875361943374,20181001,"Nippon Electric Glass Co., Ltd.",IQ875373,JP3733400000,5214,49.74,50.45,46.47,52.15
100875362243374,20181001,"Japan Aviation Electronics Industry, Limited",IQ875376,JP3705600009,6807,59.08,56.15,55.11,64.38
100875364543374,20181001,Shimizu Corporation,IQ875399,JP3358800005,1803,56.43,58.25,49.82,63.45
100875365343374,20181001,Atlantia S.p.A.,IQ875407,IT0003506190,ATL,67.93,77.05,66.83,62.68
100875366143374,20181001,Adelaide Brighton Limited,IQ875415,AU000000ABC7,ABC,53.12,66.55,51.13,46.46
100875366243374,20181001,"NGK Spark Plug Co., Ltd.",IQ875416,JP3738600000,5334,69.26,56.8,66.62,81.17
100875366443374,20181001,A.P. Møller - Mærsk A/S,IQ875418,DK0010244508,MAERSK.B,62.55,75.54,63.97,51.66
100875366543374,20181001,St. James's Place plc,IQ875419,GB0007669376,STJ,62.5,61.17,65.94,60.5
100875366843374,20181001,Henderson Land Development Company Limited,IQ875422,HK0012000102,12,57.14,58.43,56.2,56.87
100875367143374,20181001,"Mebuki Financial Group, Inc.",IQ875425,JP3117700009,7167,45.27,43.22,57.71,34.58
100875367243374,20181001,LIXIL Group Corporation,IQ875426,JP3626800001,5938,64.88,61.95,69.21,62.93
100875367943374,20181001,Nationwide Building Society,IQ875433,GB00BBQ33664,NBS,63.15,58.54,83.87,46.83
100875368143374,20181001,Avi Ltd.,IQ875435,ZAE000049433,AVI,64.44,63.55,66.71,62.49
100875368443374,20181001,"Hirose Electric Co.,Ltd.",IQ875438,JP3799000009,6806,57.26,57.2,48.5,64.95
100875369443374,20181001,Genting Plantations Bhd,IQ875448,MYL2291OO002,2291,52.68,69.75,51.49,41.86
100875369543374,20181001,"Yamato Holdings Co., Ltd.",IQ875449,JP3940000007,9064,47.72,51.2,40.24,53.77
100875369643374,20181001,"Tokyo Gas Co., Ltd.",IQ875450,JP3573000001,9531,77.7,73.7,88.2,72.91
100875369943374,20181001,Mitsubishi UFJ Lease & Finance Company Limited,IQ875453,JP3499800005,8593,52.76,50.72,58.7,49
100875370043374,20181001,"Daifuku Co., Ltd.",IQ875454,JP3497400006,6383,53.84,60.65,48.59,54.19
100875370443374,20181001,Amer Sports Corporation,IQ875458,FI0009000285,AMEAS,65.75,75.25,65.08,59.71
100875371043374,20181001,"Osaka Gas Co., Ltd.",IQ875464,JP3180400008,9532,69.02,63.1,70.51,71.32
100875371343374,20181001,Hufvudstaden AB (publ),IQ875467,SE0000170375,HUFV.A,66.12,60.75,62.08,73.19
100875372343374,20181001,Macquarie Group Limited,IQ875477,AU000000MQG1,MQG,64.37,62.88,57.05,74.08
100875373243374,20181001,Marshalls PLC,IQ875486,GB00B012BV22,MSLH,71.34,66.75,78.43,68
100875373643374,20181001,SBM Offshore N.V.,IQ875490,NL0000360618,SBMO,71.8,73.2,68.94,73.43
100875373743374,20181001,Wm Morrison Supermarkets PLC,IQ875491,GB0006043169,MRW,59.82,66.89,55.74,59.41
100875373943374,20181001,Sino Land Company Limited,IQ875493,HK0083000502,83,60.93,58.97,59.71,63.32
100875374243374,20181001,NOF Corporation,IQ875496,JP3753400005,4403,50.79,51.45,48.23,52.63
100875374943374,20181001,Dairy Farm International Holdings Limited,IQ875503,BMG2624N1535,D01,42.98,53,42.01,36.94
100875375143374,20181001,Advantest Corporation,IQ875505,JP3122400009,6857,72.8,58.55,70.89,83.36
100875376143374,20181001,Mitsubishi Tanabe Pharma Corporation,IQ875515,JP3469000008,4508,56.6,66.57,45.36,64.88
100875376243374,20181001,Kinnevik AB,IQ875516,SE0008373906,KINV.B,62.43,63.91,73.75,48.48
100875376443374,20181001,Wilh. Wilhelmsen Holding ASA,IQ875518,NO0010571698,WWI,66.86,77.05,62.88,64.14
100875376543374,20181001,Vifor Pharma AG,IQ875519,CH0364749348,VIFN,62.78,69.1,49.38,79.34
100875376843374,20181001,Terumo Corporation,IQ875522,JP3546800008,4543,61.27,56.83,52.87,81.7
100875377043374,20181001,NOK Corporation,IQ875524,JP3164800009,7240,61.91,47.7,58.54,75.91
100875377243374,20181001,"Credit Saison Co.,Ltd.",IQ875526,JP3271400008,8253,46.48,42.12,61.04,36.47
100875379143374,20181001,Great-West Lifeco Inc.,IQ875545,CA39138C1068,GWO,61.07,64.47,60.47,57.42
